Ich bin in der Pflege beschäftigt und mein Mann hat @covid;02.6.Prevention_ContactInfection
An wen kann ich mich wenden, wenn ich krank werde?;02.6.Prevention_ContactInfection
Wen sollte ich @covid kontaktieren?;02.6.Prevention_ContactInfection
Kann ich meinen Arzt anrufen?;02.6.Prevention_ContactInfection
Gibt es eine gebührenfreie Nummer?;02.6.Prevention_ContactInfection
Wo kann ich weitere Informationen über @covid finden?;02.6.Prevention_ContactInfection
Ich wurde von meinem Mann geschlagen.;02.7.Prevention_Violence
Mein Ehepartner schlägt die Kinder;02.7.Prevention_Violence
Mein Mann ist mir und den Kindern gegenüber gewalttätig ;02.7.Prevention_Violence
Mein Mann macht einen Entzug durch und er hackt auf mir rum...;02.7.Prevention_Violence
Ich bin ein Opfer von häuslicher Gewalt;02.7.Prevention_Violence
Meine Kinder wurden von meiner Freundin geschlagen...;02.7.Prevention_Violence
Mein freund schlägt mich;02.7.Prevention_Violence
Was ist wenn ich opfer von häuslicher gewalt bin?;02.7.Prevention_Violence
Es ist die Hölle. Mein Mann ist agressiv zu hause;02.7.Prevention_Violence
Meine Söhne verprügeln sich ständig.;02.7.Prevention_Violence
mein mann ist gewalttätig. Hilfe;02.7.Prevention_Violence
Was sind die Auswirkungen von Chloroquin auf @covid?;03.1.Treatment_vaccine
Wann werden wir einen Impfstoff bekommen?;03.1.Treatment_vaccine
Warum dauert die Entwicklung eines Impfstoffs so lange?;03.1.Treatment_vaccine
Ist Chloroquin ein Impfstoff gegen Covid-19?;03.1.Treatment_vaccine
Wer arbeitet an corona-Impfstoffen?;03.1.Treatment_vaccine
gibt es eine Impfung gegen @covid;03.1.Treatment_vaccine
kann man eine andere Impfung zur Bekämpfung von @covid verwenden?;03.1.Treatment_vaccine
Gibt es einen Impfstoff, der bereits untersucht wird`?;03.1.Treatment_vaccine
Wie schnell kann ein Impfstoff entwickelt werden?;03.1.Treatment_vaccine
Chloroquin gegen @covid?;03.1.Treatment_vaccine
Gibt es einen Impfstoff gegen @covid?;03.1.Treatment_vaccine
Gibt es einen Impfstoff gegen das Coronavirus?;03.1.Treatment_vaccine
Was braucht es zur Entwicklung eines Impfstoffs?;03.1.Treatment_vaccine
Wie lange wird es dauern bis man sich impfen kann;03.1.Treatment_vaccine
Wie lange wird es noch dauern bis es Medikamente gibt?;03.1.Treatment_vaccine
Werden außer Chloroquin noch andere Moleküle getestet?;03.1.Treatment_vaccine
Hydroxychloroquin versus @covid?;03.1.Treatment_vaccine
Gibt es eine Behandlung für dieses Virus?;03.1.Treatment_vaccine
Antibiotika für @covid?;03.1.Treatment_vaccine
Welches Land ist bei der Suche nach einem Impfstoff gegen @covid am weitesten fortgeschritten?;03.1.Treatment_vaccine
kann ich mich bei  @covid selbst behandeln?;03.2.info_treatment
Können alle Symptome von @covid behandelt werden?;03.2.info_treatment
Was ist die antivirale Behandlung des Coronavirus?;03.2.info_treatment
Was ist der Zweck der Behandlung von @covid?;03.2.info_treatment
Kann ich ein generisches antivirales Medikament für @covid einnehmen?;03.2.info_treatment
Was ist also die Behandlung für diese Krankheit?;03.2.info_treatment
Warum wird sie als unterstützende Behandlung bezeichnet?;03.2.info_treatment
Wie werden Menschen behandelt, die infiziert sind?;03.2.info_treatment
Gibt es eine Behandlung für @covid oder nur seine Auswirkungen?;03.2.info_treatment
Was ist die Behandlung des Coronavirus?;03.2.info_treatment
Welche Medikamente stehen für @covid zur Verfügung?;03.2.info_treatment
welche medikamente werden empfohlen bei koronaren Herzkrankheit ;03.2.info_treatment
Welche Symptome kann man durch Medikamente lindern;03.2.info_treatment
WENN ich @covid habe, was soll ich einnehmen;03.2.info_treatment
Gibt es eine Heilung für corona?;03.2.info_treatment
Ich habe eine Grippeimpfung. Bin ich immun;03.2.info_treatment
Welche Behandlung bekommen covid-patienten;03.2.info_treatment
Was ist die Behandlung des Coronavirus?;03.2.info_treatment
Wie kann ich mich selbst behandeln?;03.2.info_treatment
Ist die Behandlung generisch oder individuell für jede Person?;03.2.info_treatment
Ich habe Symptome einer Erkrankung an Covid-19?;03.3.Treatment_what_to_do_symptomes
Was ist wenn ich Krankheitssymptome habe?;03.3.Treatment_what_to_do_symptomes
Wie kann ich sie von normalen Erkältungen unterscheiden?;03.3.Treatment_what_to_do_symptomes
Kopfschmerzen, ist es @covid;03.3.Treatment_what_to_do_symptomes
Woher weiß ich, dass ich krank bin;03.3.Treatment_what_to_do_symptomes
Ich habe Fieber.;03.3.Treatment_what_to_do_symptomes
Ich habe hohe temperatur;03.3.Treatment_what_to_do_symptomes
Was sind die Symptome von @covid?;03.3.Treatment_what_to_do_symptomes
Wie weiß ein Mann, ob er infiziert ist;03.3.Treatment_what_to_do_symptomes
Symptome;03.3.Treatment_what_to_do_symptomes
Welche Symptome hat @covid ?;03.3.Treatment_what_to_do_symptomes
Atemnot;03.3.Treatment_what_to_do_symptomes
Bin ich infiziert? ;03.3.Treatment_what_to_do_symptomes
ich habe trockenen Husten;03.3.Treatment_what_to_do_symptomes
ReizHusten;03.3.Treatment_what_to_do_symptomes
Habe ich Covid-19 wenn ich atembeschwerden hab;03.3.Treatment_what_to_do_symptomes
Was sind die typischen Symptome dieser Krankheit?;03.3.Treatment_what_to_do_symptomes
"Ich habe Fieber; was soll ich tun?";03.3.Treatment_what_to_do_symptomes
Wie manifestiert sich @covid?;03.3.Treatment_what_to_do_symptomes
Was sind die Auswirkungen von COVID-19?;03.3.Treatment_what_to_do_symptomes
Ich habe Kopfweh . Bin ich infiziert?;03.3.Treatment_what_to_do_symptomes
Was tun wenn ich Covid habe?;03.3.Treatment_what_to_do_symptomes
Ich fühle mich krank.;03.3.Treatment_what_to_do_symptomes
Wie erkennen Sie @covid?;03.3.Treatment_what_to_do_symptomes
Wie kann ich wissen ob ich @covid hab;03.3.Treatment_what_to_do_symptomes
Was verursacht @covid?;03.3.Treatment_what_to_do_symptomes
Ich habe Husten, was tun?;03.3.Treatment_what_to_do_symptomes
Ich bin krank, was muss ich tun;03.3.Treatment_what_to_do_symptomes
Ich habe Fieber und Husten. Habe ich ein @covid?;03.3.Treatment_what_to_do_symptomes
Husten;03.3.Treatment_what_to_do_symptomes
Ich fühle mich nicht gut.;03.3.Treatment_what_to_do_symptomes
Habe ich das @covid?;03.3.Treatment_what_to_do_symptomes
Was sind die Hauptsymptome wenn ich  @covid hab;03.3.Treatment_what_to_do_symptomes
Ich glaube ich hab @covid ;03.3.Treatment_what_to_do_symptomes
Mir ist kalt und ich hab fieber;03.3.Treatment_what_to_do_symptomes
Ich habe schleimigen Husten. Bin ich infiziert?;03.3.Treatment_what_to_do_symptomes
Was sind die Unterschiede in den Symptomen zwischen der Grippe und @covid?;03.3.Treatment_what_to_do_symptomes
Was sind die Symptome des Coronavirus?;03.3.Treatment_what_to_do_symptomes
Habe ich ein Coronavirus? ;03.3.Treatment_what_to_do_symptomes
Was sind die Indikatoren?;03.3.Treatment_what_to_do_symptomes
Was sind die Symptome der Krankheit?;03.3.Treatment_what_to_do_symptomes
Ich habe Bauchschmerzen , kann es @covid  sein?;03.3.Treatment_what_to_do_symptomes
Bin ich krank?;03.3.Treatment_what_to_do_symptomes
Ich fürchte ich hab @covid ;03.3.Treatment_what_to_do_symptomes
Wo kann man den Coronavirus-Test bestellen?;03.4.Treatment_screening
Brauche ich eine ärztliche überweisung um gestestet zu wreden?;03.4.Treatment_screening
Ist es möglich während der inkubation den @covid  zu testen?;03.4.Treatment_screening
Warum nicht alle Patienten mit Symptomen testen?;03.4.Treatment_screening
Was @covid für Indikatoren hat;03.4.Treatment_screening
Abschirmung @covid19;03.4.Treatment_screening
Wie werde ich getestet?;03.4.Treatment_screening
Test @covid19;03.4.Treatment_screening
muss ich zum Arzt;03.4.Treatment_screening
Wie kann ich auf @covid zugreifen?;03.4.Treatment_screening
Soll ich ins Krankenhaus gehen?;03.4.Treatment_screening
Wie erfahre ich ob ich infiziert bin;03.4.Treatment_screening
Wie werde ich auf Coronavirus getestet?;03.4.Treatment_screening
Wie wird ein Test durchgeführt?  ;03.4.Treatment_screening
Ich bin in Gefahr;03.4.Treatment_screening
Ist es obligatorisch sich testen zu lassen;03.4.Treatment_screening
Wer muss sich testen lassen?;03.4.Treatment_screening
Kann es während der Inkubationszeit an @covid getestet werden?;03.4.Treatment_screening
Ich erfülle die Screening-Kriterien;03.4.Treatment_screening
Wo kann ich mich testen lassen?;03.4.Treatment_screening
Ist die Kontrolle von Reisenden obligatorisch?;03.4.Treatment_screening
Tests an @covid - wann ist der virus nachweisbar?;03.4.Treatment_screening
Muss ich in die Notaufnahme gehen?;03.4.Treatment_screening
Sollte ich mich testen lassen?;03.4.Treatment_screening
Ist das Testing obligatorisch? ;03.4.Treatment_screening
Lassen Sie sich testen;03.4.Treatment_screening
Ich muss mich testen lassen;03.4.Treatment_screening
Wo sind die Probenahmestellen?;03.4.Treatment_screening
Ist es notwendig sich testen zu lassen;03.4.Treatment_screening
Wo kann ich mich testen lassen? ;03.4.Treatment_screening
kann Test auf @covid auch in der Inkubation funktionieren?;03.4.Treatment_screening
Kann ich zu Hause testen?;03.4.Treatment_screening
Test @covd19 für wen?;03.4.Treatment_screening
An wen kann ich mich wenden wenn ich für @covid getestet werden möchte?;03.4.Treatment_screening
Wer sollte den @covid19-Test durchführen? ;03.4.Treatment_screening
Wie sieht die Strategie der Gesundheitsbehörden für Tests aus?;03.4.Treatment_screening
Ich möchte testen;03.4.Treatment_screening
Wie führe ich einen Test durch?;03.4.Treatment_screening
Mein Hausarzt hat einen Test verschrieben;03.4.Treatment_screening
Kann ich mich selbst testen?;03.4.Treatment_screening
Was soll ich tun bei atemnot?;03.5.Treatment_shortnessOfBreath
Ist eine Erhöhung der Atemfrequenz gleichbedeutend mit Kurzatmigkeit?;03.5.Treatment_shortnessOfBreath
Was bedeutet Kurzatmigkeit?;03.5.Treatment_shortnessOfBreath
Was sind normale Sauerstoffwerte im Blut?;03.5.Treatment_shortnessOfBreath
Wann ist Kurzatmigkeit?;03.5.Treatment_shortnessOfBreath
Was ist Atemnot?;03.5.Treatment_shortnessOfBreath
Was ist die Sauerstoffsättigung?;03.5.Treatment_shortnessOfBreath
Ich kann nicht mehr richtig atmen. Was soll ich tun?;03.5.Treatment_shortnessOfBreath
Ich habe Atembeschwerden. Was soll ich tun?;03.5.Treatment_shortnessOfBreath
Was soll ich tun wenn kurzatmig;03.5.Treatment_shortnessOfBreath
Was ist Kurzatmigkeit und wie reagiere ich darauf?;03.5.Treatment_shortnessOfBreath
Was sind die Symptome von Kurzatmigkeit?;03.5.Treatment_shortnessOfBreath
Wie erfahre ich meinen Sauerstoffgehalt?;03.5.Treatment_shortnessOfBreath
 was tun wenn jemand Atembeschwerden hat?;03.5.Treatment_shortnessOfBreath
wie weiss ich ob ich kurzatmig bin?;03.5.Treatment_shortnessOfBreath
Was ist Kurzatmigkeit?;03.5.Treatment_shortnessOfBreath
Was sollte ich tun wenn ich atemnot verspüre;03.5.Treatment_shortnessOfBreath
Ist Keuchen beim Atmen gleichbedeutend mit Kurzatmigkeit?;03.5.Treatment_shortnessOfBreath
Was ist ein pulsmesser?;03.5.Treatment_shortnessOfBreath
Was sollte ich bei @covid vermeiden?;03.6.Treatment_aggravatingFactors
Was kann die Infektion verschlimmern?;03.6.Treatment_aggravatingFactors
Mir werden nach der Operation entzündungshemmende Medikamente verschrieben und habe jetzt @covid;03.6.Treatment_aggravatingFactors
Was sind schädliche Medikamente?;03.6.Treatment_aggravatingFactors
Was sollte ich nicht einnehmen, wenn ich symptome hab;03.6.Treatment_aggravatingFactors
Wenn ich Kortison nehme, muss ich die Behandlung abbrechen?;03.6.Treatment_aggravatingFactors
Kann die Einnahme entzündungshemmender Medikamente die Infektion verschlimmern?;03.6.Treatment_aggravatingFactors
Wenn ich das @Virus habe, welche medikamente sind erlaubt;03.6.Treatment_aggravatingFactors
Gibt es irgendwelche Medikamente, die ich net nehmen soll?;03.6.Treatment_aggravatingFactors
Sollte ich aufhören mit entzündungshemmenden Medikamenten;03.6.Treatment_aggravatingFactors
WENN ich @covid habe, was soll ich einnehmen;03.6.Treatment_aggravatingFactors
Gibt es andere Tabletten, die covid-19 verschlimmern?;03.6.Treatment_aggravatingFactors
Muss ich mein Entzündungsmedikament ersetzen?;03.6.Treatment_aggravatingFactors
Was sind die erschwerenden Faktoren?;03.6.Treatment_aggravatingFactors
Sollte ich Ibuprofen einnehmen? ;03.6.Treatment_aggravatingFactors
Kann ich Ibuprofen einnehmen?;03.6.Treatment_aggravatingFactors
Sollte ich entzündungshemmende tabletten einnehmen?;03.6.Treatment_aggravatingFactors
Ich habe eine Kortison-creme genutzt. Ist es gefährlich diese weiter zu nehmen?;03.6.Treatment_aggravatingFactors
Sollte ich Kortison nehmen? ;03.6.Treatment_aggravatingFactors
Ich bin krank. Was muss ich jetzet tun?;03.7.Treatment_doctor
Hilfe bei der Diagnose;03.7.Treatment_doctor
Ich habe alle Symptome. Muss ich zum Arzt?;03.7.Treatment_doctor
In welchem Fall kann ich den notarzt anrufen?;03.7.Treatment_doctor
Was soll ich tun wenn sich meine Symptome mit Atembeschwerden verschlimmern?;03.7.Treatment_doctor
Was soll ich tun wenn der Test positiv ist;03.7.Treatment_doctor
Kann ich ins Krankenhaus gehen wenn ich alle symptome hab?;03.7.Treatment_doctor
Ich habe Atembeschwerden. Kann ich den Krankenwagen rufen?;03.7.Treatment_doctor
Was sollte ich tun wenn ich berufstätig bin und test positiv?;03.7.Treatment_doctor
An wen wende ich mich, wenn ich Corona hab?;03.7.Treatment_doctor
Ich habe COVID-19. Was soll ich tun;03.7.Treatment_doctor
Was soll ich tun bei husten und fieber?;03.7.Treatment_doctor
Ich bin krank. Kann ich noch zum artz gehen?;03.7.Treatment_doctor
Was sollte ich tun, wenn mein test auf Covid-19 positiv war?;03.7.Treatment_doctor
Ich habe @covid . Was sol ich tun;03.7.Treatment_doctor
Wird die Pharmaindustrie in der Lage sein  genügend Paracetamol und Arzneimittel herzustellen?;03.8.Treatment_shortage
Gibt es ein Problem mit dem Zugang zu Paracetamol?;03.8.Treatment_shortage
Werden uns die Medikamente ausgehen?;03.8.Treatment_shortage
Gibt es ein Problem beim Zugang zu Medikamenten?;03.8.Treatment_shortage
Wird es einen Mangel an Dolipran geben?;03.8.Treatment_shortage
Wird die Pharmaindustrie in der Lage sein,  die Arzneimittelversorgung sicherzustellen?;03.8.Treatment_shortage
Wird es einen Mangel an Paracetamol geben?;03.8.Treatment_shortage
Wird es genug Paracetamol geben für die Krise?;03.8.Treatment_shortage
Wird es einen Mangel an Dolipran geben?;03.8.Treatment_shortage
Wird  das Aspirin ausgehen?;03.8.Treatment_shortage
Gehen uns die Medikamente aus?;03.8.Treatment_shortage
Wird es genügend Medikamente geben?;03.8.Treatment_shortage
Gibt es einen medikamentemangel?;03.8.Treatment_shortage
Besteht die Möglichkeit eines Tablettenmangels?;03.8.Treatment_shortage
Was wissen Sie über das Anti-Malaria-Mittel?;03.9.Treatment_chloroquine
Ist Chroloquin wirksam gegen @covid?;03.9.Treatment_chloroquine
Chloroquin als Lösung?;03.9.Treatment_chloroquine
Was wissen Sie über das Anti-Malaria-Mittel?;03.9.Treatment_chloroquine
Es wird gesagt, dass der Malaria-Impfstoff ein Heilmittel ist. ;03.9.Treatment_chloroquine
Ist die Malariabehandlung bei @covid wirksam?;03.9.Treatment_chloroquine
Kann ich vorbeugend Chloroquin einnehmen?;03.9.Treatment_chloroquine
Was wissen Sie über Chloroquin?;03.9.Treatment_chloroquine
Warum ist Chloroquin immer noch nicht medizinisch behandelt worden? ;03.9.Treatment_chloroquine
Ist die Antimalariabehandlung bei @covid wirksam?;03.9.Treatment_chloroquine
Was ist Chloroquin? ;03.9.Treatment_chloroquine
Medien und Ärzte berichten  dass Malariabehandlungen Covid heilen.;03.9.Treatment_chloroquine
Mir wurde gesagt  dass Malariabehandlungen Covid heilen.;03.9.Treatment_chloroquine
Was ist Plaquenil?;03.9.Treatment_chloroquine
Was ist Hydroxychloroquin? ;03.9.Treatment_chloroquine
Kann ich durch die Einnahme von Chloroquin geheilt werden?;03.9.Treatment_chloroquine
Warum ist Chloroquin nicht zur Heilung verteilt worden? ;03.9.Treatment_chloroquine
Ist es hilfreich chloroquin zu kaufen?;03.9.Treatment_chloroquine
Kann ich Nivaquine einnehmen?;03.9.Treatment_chloroquine
Chloroquin das Wundermittel? ;03.9.Treatment_chloroquine
Ist Chloroquin wirklich ein Wundermittel?;03.9.Treatment_chloroquine
Ist es notwendig das malariamittel einzunehmen?;03.9.Treatment_chloroquine
eine gemeinsame Behandlung von Malaria zeigt Anzeichen von Wirksamkeit. Was weisst du darüber?;03.9.Treatment_chloroquine
Welche Dokumente werden für die Reise benötigt?;05.10.Confinement_ticket_processGlobal
Benötigen Lehrer, die Kinder von Pflegepersonal betreuen, einen passierschein;05.10.Confinement_ticket_processGlobal
Braucht man eine Bescheinigung, um rauszugehen?;05.10.Confinement_ticket_processGlobal
Muss ich den passierschein der Polizei zeigen, wenn ich kontrolliert werde;05.10.Confinement_ticket_processGlobal
Ist die Bescheinigung des Arbeitgebers gültig? ;05.10.Confinement_ticket_processGlobal
Sind bestimmte Personengruppen vom passierschein ausgenommen?;05.10.Confinement_ticket_processGlobal
Ich bin im Gesundheitswesen tätig. Brauch ein ein Passierschein?;05.10.Confinement_ticket_processGlobal
Wo kann ich das Bescheinigung des Arbeitgebers finden?;05.10.Confinement_ticket_processGlobal
Wo kann ich die Bescheinigung finden?;05.10.Confinement_ticket_processGlobal
Welches Dokument muss ich vorlegen, um zur arbeit zu gehen;05.10.Confinement_ticket_processGlobal
Welches Bescheinigung sollte ich verwenden, um raus zu gehen;05.10.Confinement_ticket_processGlobal
Ich möchte mein Zuhause verlassen, was ist zu tun?;05.10.Confinement_ticket_processGlobal
Ich muss mich um das Kind meiner Cousine kümmern. Wie kann ich das nachweisen?;05.10.Confinement_ticket_processGlobal
kann man den Passierschein auch digital verwenden?;05.10.Confinement_ticket_processGlobal
Welches Dokument muss ich zum Umzug vorlegen?;05.10.Confinement_ticket_processGlobal
Wie lade ich den passierschein herunter?;05.10.Confinement_ticket_processGlobal
Ich habe zu Hause keinen Drucker. Wie kann ich den passierschin drucken?;05.11.Confinement_attestation_details
Sind die Passierscheine erneuerbar? ;05.11.Confinement_attestation_details
Sind die Passierschine nur 1xgültig?;05.11.Confinement_attestation_details
Ein Freund kann nicht lesen. Wie geht das mit den Passierregelungen?;05.11.Confinement_attestation_details
Muss ich das Formular zum aktuellen Datum unterschreiben? ;05.11.Confinement_attestation_details
Kann ich meinen Passierschein digital zeigen?;05.11.Confinement_attestation_details
Kann ich mehrere Kästchen ankreuzen und meine Ausflüge zusammenfassen?;05.11.Confinement_attestation_details
Ich muss zum Arzt gehen, was muss ich auf der Bescheinigung ankruezen;05.11.Confinement_attestation_details
Kann ich mit Bleistift schreiben und radieren?;05.11.Confinement_attestation_details
Muss man den Zeitpunkt der Reise auf dem Formular angeben?;05.11.Confinement_attestation_details
Muss ich die Bescheinigung bei mir tragen?;05.11.Confinement_attestation_details
Muss ich das Datum auf dem Passierschein angeben? ;05.11.Confinement_attestation_details
Kann ich die Bescheinigung auf meinem handy vorlegen?;05.11.Confinement_attestation_details
Wie geht es Analphabeten? ;05.11.Confinement_attestation_details
Wie kann ich den Passierschein vorlegen?;05.11.Confinement_attestation_details
Muss ich die gesamte Bescheinigung kopieren oder kann ich einfach den Grund für meine Entlassung auf ein leeres Blatt Papier schreiben?;05.11.Confinement_attestation_details
Bedeutet der passierschein, dass ich immer mit einem ausweis rumlaufen muss?;05.11.Confinement_attestation_details
Wie fülle ich mein Passierschein aus? ;05.11.Confinement_attestation_details
Funktioniert das Zertifikat auf einem Smartphone?;05.11.Confinement_attestation_details
Kann ich mit Bleistift auf den passierschein schreiben? ;05.11.Confinement_attestation_details
kann man mehrere kreuzchen auf dem passierschein ankreuzen;05.11.Confinement_attestation_details
Muss man das Ding jeden Tag drucken oder nur einmal?;05.11.Confinement_attestation_details
kann es auf einem Mobiltelefon/Computer ausgefüllt und direkt von Ihrem Smartphone aus vorgelegt werden?;05.11.Confinement_attestation_details
Wie gehe ich mit Analphabeten um?;05.11.Confinement_attestation_details
Was genau bedeutet Ausgangssprerre?;05.1.Confinement_whatIsIt
Was ist Ausgangssprerre? ;05.1.Confinement_whatIsIt
Muss ein Patient in Quarantäne bleiben?;05.1.Confinement_whatIsIt
Was ist Ausgangssperre? ;05.1.Confinement_whatIsIt
Was tue ich in der Isolation?;05.1.Confinement_whatIsIt
Warum muss ich in Quarantäne;05.1.Confinement_whatIsIt
Was bedeutet Quarantäne?;05.1.Confinement_whatIsIt
Was sollte ich während der quarantäne tun?;05.1.Confinement_whatIsIt
Was  bedeutet Containment?;05.1.Confinement_whatIsIt
Was sind die Unterschiede zwischen Ausgangssperre und Quarantäne?;05.1.Confinement_whatIsIt
Was kann ich während der Isolation tun?;05.1.Confinement_whatIsIt
Was ist die maximale Dauer während der Ausgangssperre draußen zu bleiben?;05.2.Confinement_Rules_goingOut
Ist es möglich raus zu gehen?;05.2.Confinement_Rules_goingOut
Darf ich während der Ausgangssperre hinausgehen?;05.2.Confinement_Rules_goingOut
Darf ich zu meinem Arzt gehen?;05.2.Confinement_Rules_goingOut
Wie halte ich mich an die Regeln der Ausgangssprerre?;05.2.Confinement_Rules_goingOut
Kann ich für die Betreuung meiner Kinder reisen? ;05.2.Confinement_Rules_goingOut
Kann ich zu meinen Nachbarn gehen?;05.2.Confinement_Rules_goingOut
Kann ich laufen oder joggen gehen?;05.2.Confinement_Rules_goingOut
In welchen Fällen kann ich aus meiner Wohnung ausziehen?;05.2.Confinement_Rules_goingOut
Kann ich mir einen Film oder ein Spiel anschauen;05.2.Confinement_Rules_goingOut
Kann ich während der Ausgangssprerre am Strand laufen gehen?;05.2.Confinement_Rules_goingOut
Was kann ich in der quarantäne tun?;05.2.Confinement_Rules_goingOut
Welche Bewegungen sind erlaubt? ;05.2.Confinement_Rules_goingOut
Darf ich Sport treiben?;05.2.Confinement_Rules_goingOut
Wie sind die Regeln für die Quarantäne?;05.2.Confinement_Rules_goingOut
Kann mich jemand in Quarantäne besuchen?;05.2.Confinement_Rules_goingOut
Welche Bewegungen sind verboten? ;05.2.Confinement_Rules_goingOut
Kann ich eine medizinische Fachkraft besuchen?;05.2.Confinement_Rules_goingOut
Kann ich während der Ausgangssprerre in den Wald gehen?;05.2.Confinement_Rules_goingOut
Kann ich zu meinen Eltern fahren aufs Land?;05.2.Confinement_Rules_goingOut
Was sind die Regeln der Quarantäne?;05.2.Confinement_Rules_goingOut
Ich möchte ins Kino gehen ;05.2.Confinement_Rules_goingOut
Kann mein Freund mich in meinen Vierzigern besuchen und mir Lebensmittel bringen?;05.2.Confinement_Rules_goingOut
Kann mein Vater während des Einschlusses kommen und mir meine Medikamente bringen?;05.2.Confinement_Rules_goingOut
Kann ich mein Haus verlassen?;05.2.Confinement_Rules_goingOut
Ist es verboten an den Strand zu gehen?;05.2.Confinement_Rules_goingOut
Was sind die praktischen Regeln für die Quarantäne?;05.2.Confinement_Rules_goingOut
Kann ich Sport treiben?;05.2.Confinement_Rules_goingOut
Kann ich meinen Besuch während der Quarantäne akzeptieren?;05.2.Confinement_Rules_goingOut
Darf ich während des Ausgangssperre am waldrand spazieren gehen?;05.2.Confinement_Rules_goingOut
Kann ich Besuche während der Ausgangssprerre akzeptieren?;05.2.Confinement_Rules_goingOut
Kann man gruppensport treiben? ;05.2.Confinement_Rules_goingOut
Ich muss zu mienem Zweitwohnsitz. Geht das?;05.2.Confinement_Rules_goingOut
Kann mich jemand während der Ausgangssprerre besuchen?;05.2.Confinement_Rules_goingOut
Ich kann mir ein Fußballspiel ansehen;05.2.Confinement_Rules_goingOut
für welche Gründe darf ich raus?;05.2.Confinement_Rules_goingOut
Kann ich meinen Großeltern helfen?;05.2.Confinement_Rules_goingOut
Darf ich einen Spaziergang machen? ;05.2.Confinement_Rules_goingOut
Kann meine Familie mich während meiner Quarantäne besuchen?;05.2.Confinement_Rules_goingOut
Darf ich meinen Hausarzt sehen? ;05.2.Confinement_Rules_goingOut
Darf ich mit meinem Hund mehr als 2 km weit Gassi gehen?;05.2.Confinement_Rules_goingOut
Kann ich in mein Ferienhaus gehen?;05.2.Confinement_Rules_goingOut
Kann meine Familie mich während meiner Ausgangssprerre besuchen?;05.2.Confinement_Rules_goingOut
Wie komme ich zu meinem Ferienhaus im Süden?;05.2.Confinement_Rules_goingOut
Kann ich zu meiner Großmutter gehen und mit ihr scrabble spielen;05.2.Confinement_Rules_goingOut
Welche Reisen sind während der Ausgangssprerre erlaubt?;05.2.Confinement_Rules_goingOut
Sind Besuche während der Quarantäne erlaubt?;05.2.Confinement_Rules_goingOut
Kann ich in mein Ferienhaus gehen?;05.2.Confinement_Rules_goingOut
Ich bin zu Hause in Quarantäne;05.2.Confinement_Rules_goingOut
Wer darf mich besuchen ?;05.2.Confinement_Rules_goingOut
Warum ist Tennis nicht erlaubt;05.2.Confinement_Rules_goingOut
Wer darf  mich besuchen?;05.2.Confinement_Rules_goingOut
Mir ist nach Tennisspielen zumute. Darf ich das?;05.2.Confinement_Rules_goingOut
Sind Besuche während der Ausgangsperre erlaubt?;05.2.Confinement_Rules_goingOut
Wie lange wird die Ausgangssperre dauern?;05.3.Confinement_time
Wie lange muss man zu Hause bleiben?;05.3.Confinement_time
Wann endet die Ausgangssprerre?;05.3.Confinement_time
Wann wird die Ausgangssprerre beendet?;05.3.Confinement_time
@covid- wann kommen wir endlich raus?;05.3.Confinement_time
Wie lange muss ich in Isolation bleiben?;05.3.Confinement_time
Wann kommen wir aus diesem @covid heraus?;05.3.Confinement_time
Wann ist das offizielle Ende der Ausgangssperre?;05.3.Confinement_time
Wann ist die Quarantäne beendet?;05.3.Confinement_time
Wann ist das Ende von @covid?;05.3.Confinement_time
Wann endet der Covid?;05.3.Confinement_time
Wie lange wird die Ausgangssperre noch andauern? ;05.3.Confinement_time
Wann wird die Ausgangssperre enden?;05.3.Confinement_time
Wie lange muss ich in Ausgangssperre bleiben?;05.3.Confinement_time
Wann werden wir ausreisen dürfen?;05.3.Confinement_time
Ist Homeoffice während der Ausgangssperre erlaubt?;05.4.Confinement_Work
Was sollte mein Arbeitgeber tun, damit ich im HO arbeiten kann?;05.4.Confinement_Work
Kann ich zur Arbeit gehen?;05.4.Confinement_Work
Kann ich mit Verkehrsmitteln zur Arbeit fahren, wenn home office nicht geht?;05.4.Confinement_Work
Kann ich während der Ausgangsperre im home office arbeiten?;05.4.Confinement_Work
Kann ich zur Telearbeit zu Hause bleiben?;05.4.Confinement_Work
Was ist wenn Telearbeit oder home office nicht möglich ist;05.4.Confinement_Work
Kann ich während der Ausgangspaerre im HO telearbeiten?;05.4.Confinement_Work
Kann ich telearbeiten?;05.4.Confinement_Work
Kann ich von zu Hause aus arbeiten?;05.4.Confinement_Work
Ich kann nicht zu Hause arbeiten;05.4.Confinement_Work
Ist Home Office  die empfohlene Arbeitsmethode während der Ausgangsperre?;05.4.Confinement_Work
Ich kann nicht im Home office arbeiten.;05.4.Confinement_Work
Wie kann ich arbeiten, wenn ich unter Quarantäne bin.;05.4.Confinement_Work
Ich kann nicht per Telearbeit arbeiten.;05.4.Confinement_Work
Kann ich während der Ausgangsperre zur Arbeit gehen?;05.4.Confinement_Work
Wenn Home Office nicht geht, darf ich dann ins büro fahren?;05.4.Confinement_Work
Wird während der Ausgangsperre Telearbeit empfohlen?;05.4.Confinement_Work
Kann ich während der Quarantäne von zu Hause aus arbeiten?;05.4.Confinement_Work
Welche Dokumente muss ich dabei haben, wenn ich ins Büro fahre?;05.4.Confinement_Work
